Event	ID	Name			Wwise Object Path	Notes
	17829532	sfx_officeBG	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_officeBG_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_officeBG		354612
	18452163	pizza_girl_020	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_020_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_020		11534
	22930463	fire_p_const_002	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_002_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_002	Мы постараемся его найти, но чёрт___ Времени у нас -- считай, ничего_	29440
	24799937	psycho1_psycho_039	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_039_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_039		6938
	27251875	pizza_girl_018	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_018_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_018		14088
	28034739	pizza_george_016	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza.george.016_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_016		14193
	31387954	pizza_elena_037	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_037_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_037	Джордж, послушай_	8425
	32155324	fire_p_jack_003	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_003_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_003		28799
	33298220	sfx_policeshot	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_policeshot_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_policeshot		47234
	33702414	fire_p_elena_001	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_001_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_001		22892
	34192285	psycho1_elena_006	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_006_rus_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_006		16993
	37799672	fireep_elena_005	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fireep_elena_005_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fireep_elena\fireep_elena_005		16641
	39513094	psycho1_psycho_015	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_015_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_015		51335
	40349706	fire_p_elena_032	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_032_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_032		18114
	43215606	pizza_elena_028	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_028_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_028	Отлично_ Теперь предложите поднять заказ_	15873
	43568697	fire_p_const_005	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_005_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_005	Гостинная -- пусто!	9134
	46646049	psycho1_elena_025	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_025_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_025		5221
	48706148	tutor_mark_039_1	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_039_1_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_039_1	Рассказали бы, как вы предложили нож из раны вытащить, например_	0
	49316564	fire_p_const_004	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_004_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_004	Подвал заперт! Открываем!__ Пусто! Дальше!	21679
	51284758	fireep_elena_014	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fireep_elena_014_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fireep_elena\fireep_elena_014		9560
	53857909	pizzaep_mark_023	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_023_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_023	В 84м у нас был такой звонок___	0
	53949267	fireep_elena_027	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fireep_elena_027_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fireep_elena\fireep_elena_027		17841
	55657090	fire_p_elena_042	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_042_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_042		15273
	56981862	sfx_squadwalk_06	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_squadwalk_06_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_squadwalk\sfx_squadwalk_06		33500
	57628129	fire_p_lara_042	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_042_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_042		10870
	57976363	pizzaep_elena_010	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizzaep_elena_010_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizzaep_elena\pizzaep_elena_010		32212
	58572530	psycho1_psycho_004	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_004_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_004		20517
	61379478	pizzaep_mark_020	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_020_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_020	Хотя___ Нет, забудьте_ Правильно, что остановились_	0
	62908353	fire_p_elena_062	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_062_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_062		15130
	65818666	pizzaep_mark_022	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_022_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_022	На всякий случай, старайтесь углубиться в подобные звонки_ Не всё бывает так просто___	0
	66218084	fire_p_jack_021	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_021_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_021		104273
	68270636	pizza_elena_025	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_025_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_025	Скажите, что кофе_	7350
	68902886	fire_p_elena_014	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_014_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_014		17536
	72958545	pizzaep_elena_015	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizzaep_elena_015_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizzaep_elena\pizzaep_elena_015		21414
	74460055	sfx_squadwalk_03	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_squadwalk_03_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_squadwalk\sfx_squadwalk_03		36238
	76419145	sfx_newspaper	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_newspaper_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_newspaper		174842
	76925134	tutor_mark_039_2	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_039_2_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_039_2	Рассказали бы, как вы по описанию окружения место нашли, например_	0
	77100563	tutor_elena_019	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_019_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_019		8757
	78705896	tutor_mark_032	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_032_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_032	Полиция и скорая потратят какое-то время, чтобы найти будку напротив пиццерии и рядом с парком_ Мужчина останется жив_ Неплохо, но можно и лучше_	0
	81629957	tutor_elena_018	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\tutor_elena_018_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\tutor_elena\tutor_elena_018		16031
	84109581	fire_p_const_012	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_012_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_012	Дому -- пиздец, время у нас -- минута, если не меньше_ Вперёд-вперёд-вперёд!	32899
	84124856	psycho1_elena_030	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_030_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_030		9582
	84413893	fire_p_const_009	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_const_009_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Konstantin\Konstantin\fire_p_const_009	Чердак -- пусто!	9314
	87876411	pizza_elena_040	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_040_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_040	Поверь_	3035
	90638888	pizza_george_028	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_028_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_028		31093
	92596212	psycho1_elena_020	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_020_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_020		13338
	92925396	pizzaep_mark_044	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_044_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_044	Свободны_	0
	94805620	pizza_elena_036	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_036_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_036	Джордж___ Не делай глупостей_	12725
	99683070	fire_p_lara_002	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_002_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_002		11863
	99687971	fire_p_elena_058	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_058_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_058		20856
	100656263	fireep_mark_009	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_009_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_009	Однако мы должны обсудить ваши действия и ошибки, чтобы избежать их в будущем_	0
	103843490	fireep_mark_034	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_034_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_034	Ответственные люди этим уже занимаются_ Запись звонка им уже передана_ Я ценю вашу преданность городу и ваши идеалы, но___	0
	105559924	elena_2	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\elena_2_rus_CCB47829.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\elena\elena_2		43273
	110122033	psycho1_psycho_043	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_043_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_043		33770
	111454380	tutor_mark_016	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_016_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_016	Было бы за что_ Раз это дело обсудили___ Готовы приступить к работе? Или, может быть, хотите разогреться? Разыграем сценку, как в театре для младшеклашек_	0
	111521760	New Music Track	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_clock_06_5C601E52.wem		\Interactive Music Hierarchy\Music\Clock\Clock 1-4_01\New Music Track		15468
	114636168	fire_p_lara_021	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_021_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_021		10163
	116570352	fireep_mark_014	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_014_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_014	Вы скоро установили адрес возгорания и вовремя вызвали пожарную бригаду_ Всё, как по учебнику_	0
	116577260	psycho1_elena_021	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_elena_021_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\psycho1_elena\psycho1_elena_021		5628
	116903513	fireep_elena_026	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fireep_elena_026_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fireep_elena\fireep_elena_026		5024
	119768960	fire_p_elena_040	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_040_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_040		6272
	121227274	fire_p_jack_020	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_020_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_020		41646
	123631431	pizza_girl_015	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_015_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_015		21890
	124691207	pizza_elena_060	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_060_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_060	”Курьеры” ожидают вас внизу_	7989
	126402444	pizza_elena_019	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_019_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_019	К дому выслана полиция_ Ожидайте_	13030
	126788591	pizza_elena_031	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_031_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_031	Не имею права вешать трубку_ Мы ждём___ “курьеров”_ Ещё чуть-чуть___	25865
	128064413	fire_p_jack_011	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_011_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_011		44431
	130039209	fire_sfx_jackanger	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\fire.sfx.jackanger_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\fire_sfx_jackanger		126544
	130330883	fire_p_elena_054	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_054_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_054		8181
	133507157	pizza_girl_017	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_017_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_017		13552
	133596863	fire_p_jack_030	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_030_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_030		23039
	135303732	fire_p_elena_060	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_060_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_060		16438
	135396838	pizza_elena_088	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_088_FECD9514.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_088	Пиво?__	2677
	136195668	sfx_keyboard3	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_keyboard3_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_keyboard\sfx_keyboard3		70526
	138275598	pizzaep_mark_033	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\Interlude1_mark_033_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_pizzaep\pizzaep_mark_033	Что ж___ Пока полиция пыталась проникнуть в дом, урод пустил в руки кулаки_ Даже не догадался смыться с места приступления_	0
	139876473	tutor_mark_006	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_006_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_006	Первые полгода работы вы будете под моим присмотром_ Будем обсуждать ваши звонки и разбирать ошибки_ Надеюсь, их не будет___	0
	140055271	fire_p_jack_036	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_036_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_036		38972
	145331308	fire_p_jack_024	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_jack_024_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\JackRU\fire_p_jack\fire_p_jack_024		16663
	145849073	sfx_park	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_park_39629727.wem		\Actor-Mixer Hierarchy\SFX\SFX\sfx_park		215075
	149646582	fire_p_lara_008	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_008_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_008		19359
	151399939	pizza_george_030	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_030_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_030		19767
	154219608	fireep_mark_030	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\interlude2_mark_030_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_fireep\fireep_mark_030	Расследование ведётся_ Лару вновь опросят, если это будет необходимо_ Сосредоточьтесь на своей работе_	0
	154849329	tutor_mark_007	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_007_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_007	У нас ещё есть немного времени___ Если необходимо, можем освежить в памяти основные правила_ Не сомневаюсь, что вы ещё помните долгие лекции в Академии, но повторить лишним не будет, верно?	0
	156552766	pizza_girl_004	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_004_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_004		19677
	156641688	sfx_clock_01	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\SFX\sfx_clock_05_5AE31F0F.wem		\Interactive Music Hierarchy\Music\Clock_End\Clock_Last\sfx_clock_01		14892
	157026983	psycho1_psycho_002	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_002_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_002		10748
	157347453	pizza_elena_071	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_071_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_071	Поняла вас_	4400
	157431535	tutor_mark_045	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_045_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_045	Момент упущен_ Вы пытались, но действительно полезной информации слишком мало_	0
	159833852	psycho1_psycho_027	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\psycho1_psycho_027_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Joshua\psycho1_psycho\psycho1_psycho_027		46873
	160138940	pizza_elena_078	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_078_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_078	Мне нужен номер ваших аппартаментов_	11310
	163430109	pizza_elena_066	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_elena_066_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\pizza_elena\pizza_elena_066	Продолжайте наблюдать_	8521
	165931683	pizza_girl_039	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_039_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_039		6878
	170860006	fire_p_elena_005	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_005_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_005		3811
	171945295	fire_p_elena_050	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_050_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_050		17335
	173453242	pizza_girl_005	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_005_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_005		9631
	174600988	tutor_mark_033	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_033_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_033	Блестяще! Порядковый номер, закрепленный за конкретным адресом_ Скорая уже в пути, полиция тоже подключится к вопросу_	0
	174642988	pizza_george_019	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_george_019_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\George\pizza_george\pizza_george_019		19551
	175846908	fire_p_elena_046	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_046_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_046		13048
	177365944	pizza_girl_047	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_047_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_047		11351
	177505278	fire_p_elena_044	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_elena_044_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fire_p_elena\fire_p_elena_044		15353
	177711868	fireep_elena_002	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fireep_elena_002_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Elena\fireep_elena\fireep_elena_002		10021
	177891668	fire_p_lara_026	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_026_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_026		7632
	177919650	pizza_girl_027	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\pizza_girl_027_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\PizzaGirl\pizza_girl\pizza_girl_027		11650
	178061551	tutor_mark_008	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\English\p_mark_008_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Mark\Mark_tutor\tutor_mark_008	Хорошо_ Первое и самое важное - не думайте подолгу над ответом_ Человек на том конце провода не будет ждать вас_ Время идёт - ляпнете ещё что-нибудь невпопад_	0
	178871068	fire_p_lara_027	Z:\!Production\Midline85\Call991\Call991_WwiseProject\.cache\Windows\Voices\Russian\fire_p_lara_027_39629727.wem		\Actor-Mixer Hierarchy\Voice\Voice\Lara\fire_p_lara\fire_p_lara_027		11047
